mes;cnae_classe;regiao_administrativa;saldo
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Itapeva;     2
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Marília;    -2
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Presidente Prudente;    -1
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Região Administrativa Central;   -38
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Ribeirão Preto;    10
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Santos;     2
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;São José do Rio Preto;    -6
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;São José dos Campos;   -14
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;São Paulo;  -485
3;Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente;Sorocaba;   -11
3;Comércio atacadista de ferragens e ferramentas;Barretos;     0
3;Comércio atacadista de ferragens e ferramentas;Bauru;     2
3;Comércio atacadista de ferragens e ferramentas;Campinas;   -72
3;Comércio atacadista de ferragens e ferramentas;Franca;     1
3;Comércio atacadista de ferragens e ferramentas;Itapeva;    -1
3;Comércio atacadista de ferragens e ferramentas;Marília;    -2
3;Comércio atacadista de ferragens e ferramentas;Presidente Prudente;    -1
3;Comércio atacadista de ferragens e ferramentas;Região Administrativa Central;     0
3;Comércio atacadista de ferragens e ferramentas;Registro;    -2
3;Comércio atacadista de ferragens e ferramentas;Ribeirão Preto;    -1
3;Comércio atacadista de ferragens e ferramentas;Santos;    -1
3;Comércio atacadista de ferragens e ferramentas;São José do Rio Preto;    -5
3;Comércio atacadista de ferragens e ferramentas;São José dos Campos;     8
3;Comércio atacadista de ferragens e ferramentas;São Paulo;   -38
3;Comércio atacadista de ferragens e ferramentas;Sorocaba;   -22
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Araçatuba;     1
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Bauru;     2
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Campinas;     3
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Franca;     1
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Presidente Prudente;    -1
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Região Administrativa Central;     1
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Ribeirão Preto;     4
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);Santos;     3
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);São José do Rio Preto;     0
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);São José dos Campos;     0
3;Comércio atacadista de gás liqüefeito de petróleo (GLP);São Paulo;   -10
3;Comércio atacadista de hortifrutigranjeiros;Araçatuba;     5
3;Comércio atacadista de hortifrutigranjeiros;Barretos;    -2
3;Comércio atacadista de hortifrutigranjeiros;Bauru;    48
3;Comércio atacadista de hortifrutigranjeiros;Campinas;   -42
3;Comércio atacadista de hortifrutigranjeiros;Franca;    -6
3;Comércio atacadista de hortifrutigranjeiros;Itapeva;     1
3;Comércio atacadista de hortifrutigranjeiros;Marília;     1
3;Comércio atacadista de hortifrutigranjeiros;Presidente Prudente;    -5
3;Comércio atacadista de hortifrutigranjeiros;Região Administrativa Central;     3
3;Comércio atacadista de hortifrutigranjeiros;Registro;     0
3;Comércio atacadista de hortifrutigranjeiros;Ribeirão Preto;    -7
3;Comércio atacadista de hortifrutigranjeiros;Santos;     0
3;Comércio atacadista de hortifrutigranjeiros;São José do Rio Preto;    18
3;Comércio atacadista de hortifrutigranjeiros;São José dos Campos;    -5
3;Comércio atacadista de hortifrutigranjeiros;São Paulo;  -261
3;Comércio atacadista de hortifrutigranjeiros;Sorocaba;    -5
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Barretos;    -1
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Bauru;    -5
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Campinas;    -4
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Marília;     0
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Presidente Prudente;     0
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Região Administrativa Central;     1
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Ribeirão Preto;    11
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Santos;     0
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;São José do Rio Preto;     6
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;São José dos Campos;    17
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;São Paulo;     1
3;Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico;Sorocaba;    -4
3;Comércio atacadista de leite e laticínios;Araçatuba;     0
3;Comércio atacadista de leite e laticínios;Bauru;    -3
3;Comércio atacadista de leite e laticínios;Campinas;    -1
3;Comércio atacadista de leite e laticínios;Franca;    -1
3;Comércio atacadista de leite e laticínios;Itapeva;     2
3;Comércio atacadista de leite e laticínios;Marília;     1
3;Comércio atacadista de leite e laticínios;Presidente Prudente;     2
3;Comércio atacadista de leite e laticínios;Registro;     0
3;Comércio atacadista de leite e laticínios;Ribeirão Preto;    -2
3;Comércio atacadista de leite e laticínios;Santos;     1
3;Comércio atacadista de leite e laticínios;São José do Rio Preto;    -4
3;Comércio atacadista de leite e laticínios;São José dos Campos;     5
3;Comércio atacadista de leite e laticínios;São Paulo;     4
3;Comércio atacadista de leite e laticínios;Sorocaba;    -3
3;Comércio atacadista de madeira e produtos derivados;Bauru;     2
3;Comércio atacadista de madeira e produtos derivados;Campinas;   -12
3;Comércio atacadista de madeira e produtos derivados;Franca;     2
3;Comércio atacadista de madeira e produtos derivados;Itapeva;   -21
3;Comércio atacadista de madeira e produtos derivados;Presidente Prudente;    -3
3;Comércio atacadista de madeira e produtos derivados;Ribeirão Preto;     1
3;Comércio atacadista de madeira e produtos derivados;Santos;   -13
3;Comércio atacadista de madeira e produtos derivados;São José do Rio Preto;    -6
3;Comércio atacadista de madeira e produtos derivados;São José dos Campos;    -3
3;Comércio atacadista de madeira e produtos derivados;São Paulo;   -15
3;Comércio atacadista de madeira e produtos derivados;Sorocaba;    -6
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";Campinas;    -5
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";Marília;     1
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";Região Administrativa Central;     1
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";Ribeirão Preto;    -5
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";São José do Rio Preto;     0
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";São José dos Campos;     0
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";São Paulo;   -30
3;"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";Sorocaba;     2
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Araçatuba;    12
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Barretos;    -1
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Bauru;    -2
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Campinas;    29
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Franca;    -1
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Itapeva;     0
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Marília;    -2
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Presidente Prudente;    -1
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Região Administrativa Central;   -11
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Ribeirão Preto;   -44
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Santos;     1
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";São José do Rio Preto;    -1
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";São José dos Campos;   -76
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";São Paulo;  -115
3;"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";Sorocaba;     0
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Araçatuba;     1
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Bauru;    16
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Campinas;     4
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Franca;    -2
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Itapeva;    -1
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Marília;     3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Presidente Prudente;     1
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Região Administrativa Central;     2
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Ribeirão Preto;     5
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Santos;     3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";São José do Rio Preto;     0
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";São José dos Campos;    11
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";São Paulo;   -48
3;"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";Sorocaba;     3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Araçatuba;    -2
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Barretos;     3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Bauru;     0
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Campinas;    -3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Franca;    -1
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Itapeva;     4
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Marília;     5
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Presidente Prudente;     3
3;"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";Região Administrativa Central;     0
